DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2019-01-11,Kevon Looney,GSW,22.0,41.0,0.6585365853658537,27.0,14.0,20.8,6.6,2.9,4.5,63.8,0.0,0.2,14.3,0.8,1.3,61.8,2.5,3.0,5.6,1.8,0.7,0.4,0.8,2.8,18.8,1.0,0.0,3.5
2019-01-11,Miles Bridges,CHA,20.0,38.0,0.47368421052631576,18.0,20.0,19.3,6.6,2.5,5.6,44.3,0.8,2.4,31.5,0.9,1.2,75.6,0.6,3.1,3.6,1.0,0.6,0.5,0.7,1.4,15.3,0.0,0.0,-0.2
2019-01-11,MarShon Brooks,MEM,29.0,29.0,0.5172413793103449,15.0,14.0,13.3,6.6,2.6,5.8,45.0,0.5,1.9,27.8,0.8,1.1,69.7,0.4,1.1,1.6,0.9,0.7,0.3,0.1,1.1,10.3,0.0,0.0,-0.8
2019-01-11,Josh Okogie,MIN,20.0,33.0,0.48484848484848486,16.0,17.0,20.7,6.5,2.2,6.2,35.8,0.6,2.5,24.1,1.5,2.1,71.4,0.6,2.4,3.0,1.1,0.8,0.8,0.5,2.1,14.9,1.0,0.0,0.3
2019-01-11,Jamal Crawford,PHX,38.0,37.0,0.21621621621621623,8.0,29.0,17.2,6.5,2.2,6.3,35.2,0.7,2.6,28.1,1.3,1.5,84.2,0.2,1.0,1.2,3.2,1.5,0.4,0.2,1.2,12.9,0.0,0.0,-5.4
2019-01-11,Tony Snell,MIL,27.0,40.0,0.725,29.0,11.0,17.4,6.4,2.3,5.0,45.7,1.2,3.0,38.8,0.7,0.8,90.0,0.4,1.7,2.1,0.8,0.4,0.4,0.2,1.2,11.5,0.0,0.0,3.4
2019-01-11,T.J. McConnell,PHI,26.0,36.0,0.6111111111111112,22.0,14.0,20.7,6.4,2.8,5.2,54.5,0.2,0.6,33.3,0.5,0.6,78.3,0.4,1.7,2.1,3.6,1.4,1.2,0.3,1.7,17.1,0.0,0.0,-1.1
2019-01-11,Elie Okobo,PHX,21.0,25.0,0.12,3.0,22.0,18.6,6.4,2.5,6.4,39.0,0.8,2.6,31.3,0.6,0.7,88.2,0.2,1.6,1.9,2.3,1.5,0.7,0.1,2.5,13.1,0.0,0.0,-3.3
2019-01-11,Delon Wright,TOR,26.0,38.0,0.6842105263157895,26.0,12.0,18.2,6.3,2.4,5.8,42.5,0.7,1.9,33.8,0.8,0.9,88.2,0.8,1.7,2.5,2.2,0.7,0.8,0.3,1.1,15.2,0.0,0.0,-2.3
2019-01-11,Devin Harris,DAL,35.0,30.0,0.5333333333333333,16.0,14.0,15.2,6.3,2.0,5.2,39.4,0.8,2.9,27.6,1.5,1.8,81.5,0.1,1.6,1.7,1.1,0.7,0.8,0.2,1.5,12.2,0.0,0.0,-0.9
2019-01-11,Troy Daniels,PHX,27.0,19.0,0.21052631578947367,4.0,15.0,14.3,6.3,2.2,5.3,41.0,1.6,4.0,39.5,0.4,0.5,88.9,0.3,1.0,1.3,0.5,0.7,0.7,0.1,1.4,10.0,0.0,0.0,0.1
2019-01-11,Ivica Zubac,LAL,21.0,21.0,0.47619047619047616,10.0,11.0,13.2,6.3,2.6,4.5,57.9,0.0,0.0,0.0,1.0,1.2,88.0,1.4,2.8,4.1,0.7,0.7,0.2,0.8,1.8,14.4,2.0,0.0,1.4
2019-01-11,Mo Bamba,ORL,20.0,39.0,0.4358974358974359,17.0,22.0,16.6,6.3,2.5,5.4,46.7,0.5,1.6,28.1,0.7,1.4,54.7,1.4,3.6,5.0,0.9,0.9,0.3,1.4,2.3,17.8,1.0,0.0,-5.9
2019-01-11,Wilson Chandler,PHI,31.0,27.0,0.6666666666666666,18.0,9.0,25.6,6.3,2.4,5.6,43.7,1.1,2.9,37.2,0.3,0.4,66.7,1.3,3.4,4.6,2.0,1.0,0.4,0.4,2.7,16.3,0.0,0.0,3.5
2019-01-11,Nik Stauskas,POR,25.0,39.0,0.5897435897435898,23.0,16.0,15.9,6.3,2.2,5.3,42.0,1.0,2.9,35.1,0.8,0.8,90.9,0.3,1.6,1.8,1.5,1.0,0.3,0.1,0.7,11.0,0.0,0.0,-3.6
2019-01-11,Ryan Arcidiacono,CHI,24.0,40.0,0.25,10.0,30.0,27.0,6.2,2.2,4.9,43.7,1.3,3.3,39.1,0.6,0.8,83.3,0.3,2.3,2.5,3.6,0.9,1.1,0.0,2.2,17.0,0.0,0.0,-3.6
2019-01-11,De'Anthony Melton,PHX,20.0,26.0,0.2692307692307692,7.0,19.0,20.9,6.2,2.4,6.2,38.9,0.8,2.5,33.8,0.5,0.6,81.3,0.4,2.3,2.7,3.2,1.7,1.6,0.5,2.6,18.5,0.0,0.0,-2.3
2019-01-11,Pat Connaughton,MIL,26.0,26.0,0.6538461538461539,17.0,9.0,18.7,6.2,2.3,5.7,40.9,1.0,3.4,28.1,0.5,0.8,70.0,0.9,2.9,3.8,2.1,0.4,0.5,0.6,1.2,16.7,0.0,0.0,3.0
2019-01-11,Maxi Kleber,DAL,26.0,36.0,0.4722222222222222,17.0,19.0,18.2,6.2,2.3,5.1,44.5,0.9,2.9,30.1,0.8,1.0,78.4,1.1,2.8,3.9,0.8,0.6,0.4,1.2,1.5,16.3,0.0,0.0,4.6
